activity_index,br,hr,infrared_perf,sleep_classes,temp,time
9,15.8864355483206,49.6892931618304,705,1,3491,1484279603
8,15.8851240143196,49.1215316782982,767,1,3490,1484279613
9,15.8835149501948,49.8424875365878,785,1,3490,1484279624
8,15.8820634832851,50.8504741063029,774,1,3494,1484279634
8,15.8807311493059,51.1943962335831,765,1,3492,1484279644
9,15.8795142840598,51.4305267641383,764,1,3491,1484279654
9,15.8786624783875,51.8843592045349,763,1,3492,1484279664
9,15.8786624783875,51.3774289210232,768,1,3493,1484279674
9,15.8787045069387,50.2174493165322,771,1,3493,1484279684
7,15.8794723596449,49.3662552135315,787,1,3492,1484279694
9,15.8817049799338,49.1902495187261,785,1,3492,1484279704
9,15.8849421916005,50.1564221354815,769,1,3492,1484279714
9,15.8906653468274,50.9126926041731,766,1,3493,1484279724
9,15.8972467316117,51.9175379889196,768,1,3492,1484279734
32,15.9059320534854,56.6066348318042,774,1,3493,1484279744
147,15.9166565963548,66.7615222685395,830,1,3493,1484279754
22,15.9285331759933,78.6658995192245,917,1,3493,1484279764
18,15.943260564162,82.9717866112788,948,2,3493,1484279774
12,15.9586336726946,76.2193729803977,923,2,3493,1484279784
9,15.9750685901864,64.074754043435,883,1,3493,1484279794
9,15.9925326546814,55.043797885418,850,1,3493,1484279804
11,16.0115970119952,53.675182364132,835,1,3493,1484279815
10,16.0286751542654,54.8032679243384,834,1,3493,1484279825
9,16.0453141945608,54.0876163496927,841,1,3493,1484279835
9,16.0606643478407,51.8569580078139,853,1,3493,1484279845
9,16.0749994962921,49.9693989635419,869,1,3493,1484279855
10,16.0878814474401,49.8331863455622,884,1,3493,1484279865
9,16.0983783434203,51.1413889860101,896,1,3493,1484279875
9,16.107717164865,52.359592114302,917,1,3492,1484279885
9,16.1143711737456,52.4658675830042,939,1,3490,1484279895
10,16.1177410523045,51.6640519361741,951,1,3487,1484279905
10,16.1187101330368,50.7560633813308,964,1,3485,1484279915
8,16.1187101330368,50.1776689962809,980,1,3478,1484279925
9,16.1170927890258,49.8802431457337,989,1,3472,1484279935
9,16.1116003128852,50.059162660956,994,1,3471,1484279945
10,16.1039341625744,50.3066856272066,992,1,3470,1484279955
9,16.0945998623469,49.8142335650618,998,1,3470,1484279965
9,16.0825277187722,49.0471727265565,995,1,3470,1484279975
8,16.069614713963,48.9448672634457,995,1,3470,1484279985
10,16.0551624397448,50.0972662355563,1002,1,3470,1484279995
10,16.0379315415584,52.0396203841189,1005,1,3470,1484280006
9,16.0216612886618,52.2175141746405,1001,1,3470,1484280016
10,16.0046996696893,50.8841223359013,1008,1,3468,1484280026
9,15.987693816676,49.7608746032771,1016,1,3468,1484280036
10,15.9707978202007,49.3372861020477,1018,1,3464,1484280046
9,15.9539703482282,49.3837414952161,1020,1,3459,1484280056
9,15.9377588903688,49.5120709072503,1018,1,3452,1484280066
9,15.9222504550061,49.4119505374282,1018,1,3448,1484280076
10,15.9072327241602,49.7526073275124,1025,1,3446,1484280086
9,15.8932879770942,50.8809634167769,1031,3,3446,1484280096
9,15.8800125176747,51.8822777955687,1036,3,3446,1484280106
10,15.8680064071997,51.9251722969012,1041,3,3446,1484280116
9,15.8574489329805,51.2220569152741,1042,3,3446,1484280126
9,15.8479098483886,50.3517516238337,1040,3,3446,1484280136
9,15.8406010106563,49.8462009113733,1039,1,3446,1484280146
9,15.8347126592486,50.1254991849925,1041,1,3446,1484280156
9,15.8317831544353,50.8327013539749,1046,1,3446,1484280166
11,15.8317831544353,51.2866502728862,1051,1,3444,1484280176
10,15.833226487575,51.2817650661728,1052,1,3444,1484280186
9,15.8388538837474,50.8702403715157,1051,1,3441,1484280197
9,15.8458273221353,50.7241373725872,1058,1,3440,1484280207
11,15.8550813251793,51.2050666881998,1070,1,3438,1484280217
9,15.8661778168045,51.7078931346395,1074,1,3433,1484280227
11,15.8776575801388,51.4907296268246,1071,1,3426,1484280237
8,15.8895291015691,50.4925054227718,1068,1,3424,1484280247
10,15.9015868927165,49.644801486713,1065,1,3423,1484280257
10,15.9122065925926,49.3560413034414,1060,1,3423,1484280267
9,15.9216644465627,49.2283861735973,1053,1,3423,1484280277
10,15.9298576193624,49.3468460953566,1042,1,3423,1484280287
10,15.9354257469983,49.3625795111238,1021,1,3423,1484280297
9,15.9389239541384,49.5621237452263,1010,1,3423,1484280307
10,15.9401040936131,50.1071992882314,1001,1,3423,1484280317
9,15.9401040936131,50.5349945225102,1004,1,3423,1484280327
8,15.9385980988852,51.1176622599217,1009,1,3423,1484280337
9,15.9346009478749,51.6525166331216,1014,1,3423,1484280347
10,15.9296123569997,51.5013820329075,1019,1,3423,1484280357
10,15.9235494400573,50.6517233067491,1022,1,3421,1484280367
10,15.916618567479,49.8004197516056,1027,1,3421,1484280377
10,15.9088419377571,49.8329187810261,1021,1,3420,1484280388
9,15.901682142206,50.8729160259046,1020,1,3420,1484280398
10,15.8944929345749,51.5673586179199,1013,1,3418,1484280408
9,15.8875451281159,51.2866343833778,1019,1,3414,1484280418
10,15.8807348747535,50.4570784640191,1014,1,3411,1484280428
10,15.8739725874355,49.7143255463264,1008,1,3411,1484280438
7,15.8672798908756,49.6869886281797,1000,1,3406,1484280448
11,15.8606108927349,50.1878668590478,994,1,3403,1484280458
11,15.8542560758948,51.0251737589941,998,1,3401,1484280468
9,15.84808028289,51.7234128634505,1001,1,3400,1484280478
9,15.8422995682798,51.832939906724,1000,1,3399,1484280488
9,15.8373034832034,51.7045870710279,996,1,3399,1484280498
10,15.8325745955605,51.6226063903565,994,1,3399,1484280508
9,15.8292175463338,51.7930312897447,995,1,3399,1484280518
9,15.8266421843258,51.4967417478758,991,1,3399,1484280528
9,15.8247648658927,50.7295259209864,979,1,3399,1484280538
9,15.8242807424455,50.2605971762927,965,1,3399,1484280548
10,15.8242807424455,50.1043254189155,957,1,3399,1484280558
9,15.8249886999399,50.1942489110526,953,1,3399,1484280568
10,15.8265202395006,50.5669059078634,947,1,3399,1484280579
8,15.828209576693,51.2897898359647,944,1,3399,1484280589
9,15.8301930604154,52.1070012521795,948,1,3399,1484280599
10,15.8322404447899,52.5119234865309,953,1,3399,1484280609
9,15.8334628473091,52.5160784122496,958,1,3399,1484280619
11,15.8336660787202,52.1118474001023,967,1,3399,1484280629
10,15.8336660787202,51.9115622058601,976,1,3398,1484280639
10,15.8326299326414,52.4434761100516,980,1,3398,1484280649
11,15.8307963599633,52.602653595447,981,1,3397,1484280659
10,15.8255767758329,52.149411179384,975,1,3397,1484280669
8,15.8190851192871,51.2534832992234,959,1,3394,1484280679
10,15.8107756362484,50.3855666540792,945,1,3392,1484280689
8,15.7992170275643,50.5088313385972,938,1,3390,1484280699
9,15.7869525763289,51.3303377961215,938,1,3385,1484280709
9,15.7710235560422,51.7572639094732,938,1,3382,1484280719
9,15.7536608241762,50.6511278458462,937,1,3380,1484280729
9,15.7349115438478,48.8567897998319,933,1,3379,1484280739
9,15.7137637909237,48.1064656788644,931,1,3378,1484280749
9,15.692094992109,48.7428681927379,925,1,3377,1484280759
10,15.6665669625381,49.6900831057083,919,1,3376,1484280770
9,15.6427787539335,49.6481201010494,912,1,3376,1484280780
10,15.619155669434,49.7032650521556,908,1,3376,1484280790
9,15.5958716631794,51.7078664486408,907,1,3376,1484280800
9,15.5726229658423,53.7501888540198,909,1,3376,1484280810
10,15.5515445703801,53.8484438803881,901,1,3376,1484280820
10,15.531013841774,52.8130544975018,886,1,3376,1484280830
10,15.5117761183534,51.4658818069506,869,1,3376,1484280840
9,15.4947654223009,51.4660283855725,852,1,3376,1484280850
10,15.4779866311761,51.7045603426483,850,1,3376,1484280860
10,15.4639706371412,51.2784779512016,858,1,3376,1484280870
10,15.4506518220056,50.8286801388774,869,1,3376,1484280880
10,15.4382306526551,51.2743582716815,867,1,3376,1484280890
9,15.4273206855194,52.5288574988032,861,1,3376,1484280900
8,15.4165680829499,53.5274780616023,862,1,3376,1484280910
9,15.4069464444921,54.4543603706865,863,1,3376,1484280920
11,15.3976101988257,54.9489229606621,866,1,3376,1484280930
10,15.3886063140778,54.6300165458396,868,1,3376,1484280940
9,15.3801589652983,53.7405714496113,863,1,3376,1484280950
10,15.3709306301797,52.6139247099852,861,1,3376,1484280961
9,15.3626543723539,52.2581238304894,861,1,3376,1484280971
11,15.3543940933057,52.3518682909059,866,1,3376,1484280981
9,15.345605349282,53.568397259639,869,1,3376,1484280991
9,15.3359404954445,55.3702080260825,860,1,3376,1484281001
9,15.326275641607,55.5259683660201,844,1,3376,1484281011
10,15.3147303927922,55.165392675774,831,1,3376,1484281021
10,15.302919571395,54.3684753059897,823,1,3376,1484281031
9,15.2904090547823,54.4093136250721,822,1,3376,1484281041
10,15.2767385585536,55.6559293390973,821,1,3376,1484281051
9,15.2630680623249,56.3003702905886,816,1,3375,1484281061
12,15.2488397542934,55.6757568505864,811,1,3376,1484281071
9,15.2345326655422,54.6542670562267,813,1,3376,1484281081
9,15.2206526012567,54.9052592228158,824,1,3376,1484281091
10,15.2074804718812,55.5972657346288,838,1,3375,1484281101
10,15.1943083425057,55.9173554056341,847,1,3375,1484281111
10,15.1830637926839,56.373397450798,842,1,3375,1484281121
10,15.1720914770384,56.0979747785145,841,1,3376,1484281131
10,15.1618240716649,55.5227710278559,845,1,3375,1484281141
10,15.1527252868648,55.1991051901963,848,1,3376,1484281151
10,15.1427697293514,55.0674881434905,846,1,3375,1484281162
9,15.1342095023704,55.202271154717,839,1,3376,1484281172
10,15.1256846515556,55.1608412081502,826,1,3376,1484281182
10,15.1168174158765,55.2991521300672,816,3,3376,1484281192
10,15.1074708583003,55.1249384254914,812,3,3375,1484281202
9,15.0979756644484,54.491422744056,811,3,3375,1484281212
10,15.0871217522357,54.7365879399069,806,3,3376,1484281222
9,15.0760557832693,57.7603953693853,802,3,3376,1484281232
10,15.0647433006285,61.7157651171602,800,3,3376,1484281242
9,15.0530857116128,62.9803438490099,794,3,3374,1484281252
11,15.041607524273,65.1365633756733,770,3,3374,1484281262
10,15.0317692887791,68.5510895339665,749,3,3373,1484281272
12,15.0223248533259,70.0424651222158,739,3,3372,1484281282
9,15.0146471558287,68.2464651155096,717,3,3371,1484281292
9,15.0094736061528,62.0210400559634,691,3,3367,1484281302
10,15.0050669760287,56.6830245583959,682,3,3365,1484281312
10,15.0050669760287,56.1448578939994,685,3,3364,1484281322
9,15.0053135370859,57.4019589931091,690,3,3361,1484281332
10,15.0081037702132,58.4096798889318,695,3,3357,1484281342
10,15.0143867899527,59.2340982080382,699,3,3356,1484281353
10,15.0206321805602,59.5892965522486,693,3,3356,1484281363
10,15.0290871419187,59.4257356541168,683,3,3354,1484281373
11,15.0378894776646,59.5854300260052,672,3,3353,1484281383
11,15.0469518638444,59.7278554583075,671,3,3353,1484281393
10,15.0563190425682,59.0684164106551,676,3,3353,1484281403
10,15.0653934671704,58.3043659551176,680,3,3353,1484281413
11,15.0732555303904,58.1930973864634,681,3,3353,1484281423
10,15.0807208151364,59.4540910836731,684,3,3353,1484281433
9,15.0868768892269,61.1519126851236,685,3,3353,1484281443
9,15.091498502993,61.6594161177965,683,3,3353,1484281453
10,15.0955668567268,61.2181860779654,679,3,3353,1484281463
10,15.0970511076108,60.3960467472699,675,3,3353,1484281473
11,15.0970511076108,59.6994252728163,676,3,3353,1484281483
9,15.097028272524,59.4824135710106,681,3,3353,1484281493
11,15.0965747333799,59.8218810807993,686,3,3353,1484281503
10,15.094108352703,60.8075668010835,689,3,3353,1484281513
9,15.0889278675273,61.9837213353109,699,3,3353,1484281523
9,15.083176224441,61.8395554802915,703,3,3353,1484281533
10,15.0754656924626,60.4200586110448,708,3,3353,1484281544
11,15.0672448554998,59.7775969379056,716,3,3353,1484281554
16,15.0590082293964,59.7902482266341,722,3,3353,1484281564
10,15.0507325321357,58.6073071093814,721,3,3353,1484281574
9,15.0426634258888,55.399143615136,704,3,3353,1484281584
9,15.035439617218,51.4041819501551,698,3,3353,1484281594
11,15.0290350691684,49.0115715156372,693,3,3353,1484281604
10,15.0233851531936,49.3639186976836,697,3,3353,1484281614
9,15.0196026182233,50.9807628161233,700,3,3353,1484281624
9,15.0164021414465,52.1025653631077,711,3,3353,1484281634
10,15.0146447598365,51.9352368620018,717,3,3353,1484281644
10,15.0145010684566,50.9211999333207,707,3,3353,1484281654
9,15.0145010684566,50.3069276740082,710,3,3352,1484281664
10,15.0148527069259,50.9210510321623,717,3,3352,1484281674
10,15.0161024424329,51.8739293461175,722,3,3352,1484281684
9,15.0176619182879,52.7683943759868,729,3,3351,1484281694
9,15.0195215931193,55.2984184780145,738,3,3353,1484281704
15,15.0214067965967,58.3628880481398,754,3,3352,1484281714
16,15.023355172163,60.0917482420757,763,3,3352,1484281724
10,15.0252918909557,59.74431307964,743,3,3350,1484281734
10,15.0273264108917,57.7541292731029,729,3,3348,1484281745
9,15.0291054013425,56.548513079926,729,3,3344,1484281755
11,15.0308669009658,55.5171068000618,734,3,3341,1484281765
8,15.0325996942404,53.9601475684346,736,3,3338,1484281775
10,15.0343950318479,52.8354512915986,732,3,3335,1484281785
10,15.0363995711178,53.2592841275029,735,3,3329,1484281795
8,15.038568851519,53.8700284706658,743,3,3330,1484281805
11,15.0405296204603,52.8893997625284,749,3,3329,1484281815
8,15.0415184215112,50.8795516449572,746,3,3329,1484281825
10,15.0415184215112,49.7822986477028,737,3,3329,1484281835
10,15.0414703358285,51.0185550544102,738,3,3329,1484281845
9,15.040620264362,53.0587762129226,746,3,3329,1484281855
10,15.0365657493872,54.1148709120353,753,3,3329,1484281865
10,15.0290488183761,54.5735676796949,760,3,3329,1484281875
9,15.0200383940901,54.6703542092733,765,3,3329,1484281885
10,15.0077230426214,54.6187212857382,761,3,3329,1484281895
10,14.9928051478177,54.6730672307463,753,3,3329,1484281905
11,14.9760173448779,55.0819192351295,751,3,3329,1484281915
9,14.9561606091354,55.705666499533,748,3,3329,1484281925
11,14.933502086869,55.6047798225146,738,3,3329,1484281936
10,14.9118578405827,55.5321541052413,728,3,3329,1484281946
9,14.8895829825743,56.1171320987627,724,3,3329,1484281956
10,14.8678514805799,56.4014593087116,728,3,3328,1484281966
9,14.8467400676293,56.3488495619587,727,3,3329,1484281976
9,14.8263480149525,56.5901841891971,718,3,3329,1484281986
9,14.8076639186958,56.9983028500977,714,3,3329,1484281996
11,14.7900451516152,56.7826897659959,713,3,3328,1484282006
9,14.7740975819151,54.976143386671,700,3,3326,1484282016
10,14.7600572159545,52.7019296253327,687,3,3328,1484282026
11,14.7468827477506,52.9774804276864,691,3,3326,1484282036
11,14.7353823848747,56.070234605841,702,3,3324,1484282046
9,14.7249262359292,58.8357029291318,711,3,3324,1484282056
9,14.7154187813195,59.1386298705434,702,3,3320,1484282066
183,14.7069939949941,57.7879183633718,692,3,3320,1484282076
20,14.6988889957728,56.7492728195817,701,3,3311,1484282086
10,14.6912778442228,56.2459991597967,783,3,3306,1484282096
12,14.6839747271884,55.0246286412297,877,3,3306,1484282106
10,14.6770579916983,52.9063252062042,874,3,3306,1484282116
11,14.6699400795068,51.3696069373845,870,3,3305,1484282127
13,14.6639436140373,51.3210785898932,868,3,3306,1484282137
11,14.6589344724173,51.2051585961268,859,3,3306,1484282147
11,14.6543947645216,50.8055194374894,847,3,3306,1484282157
11,14.6516020545629,50.8596129663102,834,3,3306,1484282167
10,14.650950836696,51.6163770281099,826,3,3306,1484282177
12,14.650950836696,52.6130640766125,820,3,3306,1484282187
11,14.6512513476161,53.8117163901647,815,3,3306,1484282197
13,14.6525314551885,55.1239282197176,811,3,3306,1484282207
11,14.6550703010204,56.3430459080046,802,3,3306,1484282217
9,14.6582063624371,57.0156806866008,790,3,3309,1484282227
10,14.6614214816885,57.1853735029853,782,3,3317,1484282237
11,14.6646585961483,57.1845205562669,779,3,3323,1484282247
12,14.6679061684541,56.5857689193173,775,3,3326,1484282257
11,14.6708157806576,55.5775871503488,772,3,3329,1484282267
11,14.6734523604773,54.6388847934893,773,3,3329,1484282277
11,14.6759598826205,53.96532613432,772,3,3329,1484282287
10,14.6782413770133,53.2124752155848,815,3,3329,1484282297
31,14.6804154042732,51.9576379138449,867,3,3329,1484282307
10,14.682969042844,50.6443281040672,875,3,3329,1484282318
12,14.6853977031326,50.6780246806951,914,3,3329,1484282328
11,14.6880668164304,52.2522933184063,1020,3,3329,1484282338
11,14.6912171099835,53.9397706442714,1099,3,3329,1484282348
11,14.6945312619416,54.313423137191,1103,3,3329,1484282358
12,14.698374468951,53.1103172720185,1077,3,3329,1484282368
10,14.7025191246511,51.6963143586593,1050,3,3329,1484282378
12,14.7068473819702,51.8374188691934,1021,3,3329,1484282388
10,14.7114918887092,52.978429270091,987,3,3329,1484282398
11,14.7162440891935,54.0573019291291,956,3,3329,1484282408
11,14.7208487393832,54.176143264371,938,3,3329,1484282418
11,14.725369317425,52.9153228952088,919,3,3329,1484282428
11,14.7294403365353,51.7463169644196,902,3,3329,1484282438
11,14.7325920655952,51.7067798685031,882,3,3329,1484282448
12,14.7354307450778,52.7794484204903,878,3,3329,1484282458
10,14.7371153361534,54.0335913366025,879,3,3329,1484282468
11,14.7381423440906,54.4099226291948,874,3,3329,1484282478
10,14.7388888043411,54.0975879052308,860,3,3330,1484282488
11,14.7391956755395,53.8452438247256,840,3,3329,1484282498
9,14.7393685693752,54.140421844233,827,3,3329,1484282509
11,14.7399011604337,54.8777137135459,822,3,3329,1484282519
11,14.7405806189258,56.0499559139362,822,3,3329,1484282529
12,14.7414725864248,57.2710060134554,826,3,3329,1484282539
12,14.7427446806647,57.7652395149799,824,3,3329,1484282549
11,14.7440993531165,57.4530013525016,811,3,3330,1484282559
11,14.7443702876068,57.2208554504279,811,3,3331,1484282569
77,14.7443702876068,56.3171165755063,816,3,3334,1484282579
12,14.7440794124606,54.9378733784927,825,3,3339,1484282589
10,14.7418082273375,54.1716703623799,908,3,3343,1484282599
9,14.7390601444168,53.038422484613,998,3,3343,1484282609
10,14.7338850848133,51.9410576497567,1085,3,3343,1484282619
65,14.7277605616745,50.9189834407973,1167,3,3344,1484282629
83,14.7207889587073,50.2347942515599,1254,3,3347,1484282639
10,14.7123648118292,52.3242085390233,1339,3,3348,1484282649
11,14.7036251164727,55.9607876477078,1342,3,3350,1484282659
11,14.6943289819312,57.9968377244323,1306,3,3348,1484282669
